code,name,cname,category,price,diff,chg,preclose,open,high,low,amplitude,volume,mktcap,pe,market,category_id
KODK,Eastman Kodak Co.,Eastman Kodak Co.,计算机硬件,4.03,-0.62,-13.33,4.65,4.52,4.6,3.87,15.70%,1074940,173316390,1.24767808,NYSE,681.0
PLW,Invesco 1-30 Laddered Treasury ETF,Invesco 1-30 Laddered Treasury ETF,股权,34.68,0.2,0.57,34.48,34.57,34.78,34.57,0.61%,1431231,171666002,,NYSE,145.0
SMSI,"Smith Micro Software, Inc.","Smith Micro Software, Inc.",软件,4.48,0.5,12.56,3.98,4.03,4.5,4.03,11.81%,603466,170951102,14.45161285,NASDAQ,14.0
AKRX,"Akorn, Inc.",艾克隆公司,生物技术和制药,1.33,-0.17,-11.33,1.5,1.51,1.51,1.32,12.67%,3164965,166512733,-0.46180555,NASDAQ,700.0
ACRX,"AcelRx Pharmaceuticals, Inc.","AcelRx Pharmaceuticals, Inc.",制药,2.07,-0.04,-1.9,2.11,2.13,2.14,2.04,4.74%,899036,165511828,-3.08955206,NASDAQ,10.0
SVRA,"Savara, Inc.","Savara, Inc.",,4.08,-0.4,-8.93,4.48,4.53,4.55,3.82,16.29%,2738925,162772835,-2.71999995,NASDAQ,
FBIO,"Fortress Biotech, Inc.","Fortress Biotech, Inc.",,2.71,0.14,5.45,2.57,2.59,2.72,2.5,8.56%,617357,162451101,-3.34567905,NASDAQ,
SREV,"ServiceSource International, Inc.","ServiceSource International, Inc.",商业服务,1.74,0.07,4.19,1.67,1.67,1.77,1.57,11.98%,1067986,158751585,-11.5999996,NASDAQ,16.0
TYME,"Tyme Technologies, Inc.","Tyme Technologies, Inc.",,1.42,0.02,1.43,1.4,1.53,1.53,1.31,15.71%,1034466,156731389,-5.25925889,NASDAQ,
AVXL,Anavex Life Sciences Corp.,Anavex Life Sciences Corp.,,2.87,0.28,10.81,2.59,2.63,2.88,2.57,11.97%,1069526,156022219,-5.31481439,NASDAQ,
XXII,"22nd Century Group, Inc.","22nd Century Group, Inc.",,1.16,0.06,5.45,1.1,1.13,1.17,1.1,6.36%,3465507,154582997,-5.04347802,NYSE,
DXD,ProShares UltraShort Dow30,道指ETF-ProShares两倍做空,股权,21.97,-0.57,-2.53,22.54,22.31,22.35,21.97,1.69%,746152,150475642,,NYSE,145.0
GPL,Great Panther Mining Ltd.,Great Panther Mining Ltd.,采矿,0.54,0.03,6.37,0.51,0.53,0.55,0.52,5.86%,2087129,148565548,-4.93181838,NYSE,2.0
AQST,"Aquestive Therapeutics, Inc.","Aquestive Therapeutics, Inc.",,6.03,0.21,3.61,5.82,5.9,6.07,5.52,9.51%,958852,148379792,-2.23333337,NASDAQ,
FXZ,First Trust Materials AlphaDEX Fund,First Trust Materials AlphaDEX Fund,股权,39.8,-0.26,-0.65,40.06,40.33,40.43,39.57,2.15%,825852,146122512,,NYSE,145.0
SEAC,"SeaChange International, Inc.","SeaChange International, Inc.",软件,3.86,-0.33,-7.88,4.19,4.24,4.25,3.82,10.33%,726443,144332969,-4.88607568,NASDAQ,14.0
NBEV,New Age Beverages Corp.,New Age Beverages Corp.,,1.79,-0.03,-1.65,1.82,1.83,1.84,1.79,2.74%,1571980,140325264,-5.11428569,NASDAQ,
PRTK,"Paratek Pharmaceuticals, Inc.","Paratek Pharmaceuticals, Inc.",,3.99,-0.04,-0.99,4.03,4.03,4.05,3.71,8.56%,929911,136485351,-1.04177548,NASDAQ,
CTST,"CannTrust Holdings, Inc.","CannTrust Holdings, Inc.",,0.96,0.04,4.07,0.93,0.96,0.98,0.91,7.20%,1765407,136243882,-10.7222215,NYSE,
CBAY,"CymaBay Therapeutics, Inc.","CymaBay Therapeutics, Inc.",生物技术和制药,1.94,-0.02,-1.02,1.96,1.96,1.96,1.88,4.08%,3245599,132936439,-1.35664345,NASDAQ,700.0
LCTX,"Lineage Cell Therapeutics, Inc.","Lineage Cell Therapeutics, Inc.",,0.87,-0.02,-1.8,0.89,0.92,0.94,0.83,12.52%,976719,132597648,-2.36216217,AMEX,
NAK,Northern Dynasty Minerals Ltd.,Northern Dynasty Minerals Ltd.,采矿,0.47,0.04,8.64,0.43,0.43,0.48,0.43,12.10%,3596867,129956682,-3.0999999,NYSE,2.0
MGI,"MoneyGram International, Inc.",速汇金国际,,2.06,-0.04,-1.9,2.1,2.13,2.18,2.05,6.19%,1480946,129600221,-2.26373614,NYSE,726.0
VBIV,"VBI Vaccines, Inc.","VBI Vaccines, Inc.",,1.34,-0.04,-2.9,1.38,1.41,1.41,1.3,7.97%,4942801,129060195,-1.86111108,NASDAQ,
TEDU,"Tarena International, Inc.",达内科技,,2.36,0.4,20.41,1.96,2.03,2.72,2.03,35.57%,668909,127703031,-1.43902434,NASDAQ,
TGB,Taseko Mines Ltd.,Taseko Mines Ltd.,采矿,0.53,0.05,10.56,0.48,0.49,0.56,0.48,16.65%,1404827,127612928,-2.6535001,NYSE,2.0
MDR,"McDermott International, Inc.",迈克德莫特国际,工程建设,0.67,-0.01,-0.98,0.68,0.67,0.75,0.6,22.15%,18412782,122708575,-0.02491633,NYSE,117.0
SAVA,"Cassava Sciences, Inc.","Cassava Sciences, Inc.",,7.2,2.0,38.46,5.2,7.23,7.28,6.25,19.81%,16864741,121223871,-32.72727204,NASDAQ,
NVAX,"Novavax, Inc.",诺瓦瓦克斯医药,生物技术和制药,4.49,0.51,12.81,3.98,3.99,4.57,3.86,17.84%,6124663,118800977,-0.63061796,NASDAQ,700.0
JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,Direxion三倍做空小型金矿股指数ETF,,9.73,-0.05,-0.51,9.78,9.37,9.92,9.25,6.85%,6332361,117950020,,NYSE,
LABD,Direxion Daily S&P Biotech Bear 3X Shares,Direxion Daily S&P Biotech Bear 3X Shares,,12.58,0.23,1.86,12.35,12.1,12.93,12.03,7.25%,3297725,117427499,,NYSE,
ADMS,"Adamas Pharmaceuticals, Inc.","Adamas Pharmaceuticals, Inc.",生物技术和制药,4.08,0.29,7.65,3.79,4.16,4.3,3.88,11.08%,1256041,112823686,-1.01240688,NASDAQ,700.0
PTI,"Proteostasis Therapeutics, Inc.","Proteostasis Therapeutics, Inc.",,2.18,-0.1,-4.39,2.28,2.33,2.36,2.13,10.09%,2767242,110949934,-1.68992258,NYSE,750.0
SESN,"Sesen Bio, Inc.","Sesen Bio, Inc.",,1.03,-0.01,-0.96,1.04,1.06,1.07,0.99,7.69%,2329020,105725720,-1.06185561,NASDAQ,
ONCY,"Oncolytics Biotech, Inc.","Oncolytics Biotech, Inc.",制药,3.95,-0.81,-17.02,4.76,4.51,4.82,3.28,32.35%,5054472,102455892,-5.41095883,NASDAQ,10.0
OILD,ProShares UltraPro 3x Short Crude Oil ETF,ProShares UltraPro 3x Short Crude Oil ETF,,10.58,0.0,0.0,10.58,10.58,10.83,10.47,3.36%,832592,101989178,,NASDAQ,
AVEO,"AVEO Pharmaceuticals, Inc.",AVEO制药公司,商业服务,0.63,0.01,1.28,0.62,0.64,0.64,0.61,3.96%,916569,100529299,2.43192324,NASDAQ,16.0
ASRT,"Assertio Therapeutics, Inc.","Assertio Therapeutics, Inc.",,1.19,-0.06,-4.8,1.25,1.3,1.31,1.17,11.34%,1950851,97220606,-1.56578957,NASDAQ,
VSTM,"Verastem, Inc.","Verastem, Inc.",生物技术和制药,1.33,-0.01,-0.75,1.34,1.36,1.36,1.3,4.48%,887737,96800902,-0.80606064,NASDAQ,700.0
ACOR,"Acorda Therapeutics, Inc.",阿索尔达生物制药公司,生物技术,1.96,-0.08,-3.92,2.04,2.09,2.18,1.93,12.25%,3509058,95580098,-0.2828283,NASDAQ,39.0
AMPE,"Ampio Pharmaceuticals, Inc.",安皮奥制药,生物技术和制药,0.59,0.0,0.72,0.58,0.63,0.63,0.56,11.66%,1768852,91998236,-6.52444403,NASDAQ,700.0
YRCW,"YRC Worldwide, Inc.",耶路全球,,2.58,0.03,1.18,2.55,2.6,2.68,2.46,8.63%,1331093,91173024,-1.28358206,NASDAQ,790.0
PFIG,Invesco Fundamental Investment Grade Corporate Bond ETF,Invesco Fundamental Investment Grade Corporate Bond ETF,股权,26.29,0.05,0.19,26.24,26.2,26.33,26.2,0.50%,652525,89427802,,NYSE,145.0
SCYX,"SCYNEXIS, Inc.","SCYNEXIS, Inc.",,0.9,-0.01,-1.43,0.91,0.92,0.95,0.88,7.88%,1965758,87242047,-1.28142861,NASDAQ,
SYBX,"Synlogic, Inc.","Synlogic, Inc.",,2.68,0.1,3.88,2.58,2.6,2.79,2.42,14.34%,652826,86862254,-1.46448088,NASDAQ,
CFRX,ContraFect Corp.,ContraFect Corp.,,0.58,-0.04,-6.54,0.62,0.64,0.64,0.55,14.42%,866708,86043740,14.50250032,NASDAQ,
NAKD,Naked Brand Group Ltd.,Naked Brand Group Ltd.,,1.67,0.11,7.05,1.56,1.6,1.76,1.51,16.03%,846104,85073338,-2.83050853,NASDAQ,
TWM,ProShares UltraShort Russell2000,罗素2000指数ETF-ProShares 两倍做空,股权,12.54,0.0,0.0,12.54,12.38,12.75,12.38,2.95%,748779,84334717,,NYSE,145.0
NOVN,"Novan, Inc.","Novan, Inc.",,3.11,-0.05,-1.58,3.16,3.17,3.2,3.06,4.43%,1388425,83352045,-3.07920785,NASDAQ,
FTR,Frontier Communications Corp.,边际通信公司,电信,0.79,-0.1,-11.24,0.89,0.91,0.93,0.78,16.06%,1717456,83252835,-0.01377987,NASDAQ,30.0
CLSD,"Clearside Biomedical, Inc.","Clearside Biomedical, Inc.",,2.11,-0.79,-27.24,2.9,2.85,2.9,2.01,30.67%,3922632,81394473,-1.45517229,NASDAQ,
NLNK,NewLink Genetics Corp.,NewLink Genetics Corp.,生物技术和制药,2.26,-0.27,-10.67,2.53,2.57,2.57,2.07,19.76%,1643987,76660105,-1.86776853,NASDAQ,700.0
CYCN,"Cyclerion Therapeutics, Inc.","Cyclerion Therapeutics, Inc.",,2.57,-0.15,-5.51,2.72,2.77,2.85,2.47,13.97%,776987,69771002,-0.55032118,NASDAQ,
PJAN,INNOVATOR ETFS TRUST,INNOVATOR ETFS TRUST,,28.49,0.09,0.32,28.4,28.4,28.56,28.35,0.74%,1561290,68033083,,AMEX,
WATT,Energous Corp.,Energous Corp.,,1.98,0.21,11.86,1.77,1.98,2.58,1.85,41.24%,5208197,66194305,-1.35616436,NASDAQ,714.0
AXAS,Abraxas Petroleum Corp.,阿布拉克萨斯石油公司,油气,0.35,-0.0,-0.57,0.35,0.37,0.37,0.35,6.82%,1579095,59596758,0.99742857,NASDAQ,76.0
CRIS,"Curis, Inc.",居里,生物技术和制药,1.85,0.15,8.82,1.7,1.69,1.94,1.69,14.99%,643473,58769134,-2.07865175,NASDAQ,700.0
RCON,Recon Technology Ltd.,研控科技（集团）有限公司,油气服务,2.88,0.58,25.22,2.3,2.99,3.29,2.61,29.57%,1931974,58018028,-4.96551758,NASDAQ,68.0
TECS,Direxion Daily Technology Bear 3X Shares,Direxion Daily Technology Bear 3X Shares,环球,6.77,-0.38,-5.31,7.15,6.99,7.01,6.77,3.36%,1292459,52070362,,NASDAQ,173.0
VIVE,"Viveve Medical, Inc.","Viveve Medical, Inc.",,1.1,-0.16,-12.7,1.26,1.2,1.25,1.03,17.46%,3063979,52067232,-0.01169342,NASDAQ,
ONVO,"Organovo Holdings, Inc.","Organovo Holdings, Inc.",生物技术和制药,0.38,0.02,6.86,0.36,0.37,0.39,0.36,8.49%,694118,50646270,-1.81000011,AMEX,700.0
PEIX,"Pacific Ethanol, Inc.","Pacific Ethanol, Inc.",能源-替代能源,0.81,0.16,25.15,0.65,0.65,0.88,0.63,39.12%,908073,46458801,-0.45960452,NASDAQ,109.0
ADMP,Adamis Pharmaceuticals Corp.,Adamis Pharmaceuticals Corp.,,0.75,0.05,7.68,0.7,0.68,0.76,0.68,11.42%,992775,46157550,-1.00559998,NASDAQ,
TEUM,Pareteum Corp.,Pareteum Corp.,,0.43,-0.01,-1.99,0.44,0.44,0.44,0.41,6.38%,1767196,46030701,-1.78583343,NYSE,
PAVM,"PAVmed, Inc.","PAVmed, Inc.",,1.2,0.0,0.0,1.2,1.23,1.25,1.18,5.83%,881681,45355900,-1.93548393,NASDAQ,
DPW,"DPW Holdings, Inc.","DPW Holdings, Inc.",,2.4,1.21,101.65,1.19,1.34,2.48,1.31,98.32%,1974947,44904789,-0.01231638,NYSE,714.0
MBOT,"Microbot Medical, Inc.","Microbot Medical, Inc.",,10.34,0.17,1.67,10.17,10.48,10.55,9.85,6.88%,1098895,44455463,-5.24873097,NASDAQ,
TRNX,"Taronis Technologies, Inc.","Taronis Technologies, Inc.",,0.94,0.04,3.91,0.91,0.9,0.99,0.9,9.80%,2509388,44422229,-0.09965117,NASDAQ,738.0
ONTX,"Onconova Therapeutics, Inc.","Onconova Therapeutics, Inc.",,0.42,0.03,8.85,0.38,0.41,0.42,0.38,9.90%,26765777,40910992,-0.11484848,NASDAQ,
GASL,Direxion Daily Natural Gas Related Bull 3x Shares,Direxion Daily Natural Gas Related Bull 3x Shares,环球,9.44,-0.36,-3.67,9.8,9.95,10.1,9.23,8.88%,1169597,40328530,,NYSE,173.0
GMO,"General Moly, Inc.","General Moly, Inc.",采矿,0.26,0.03,13.86,0.23,0.24,0.28,0.24,18.48%,1689561,39026001,-3.69714284,NYSE,2.0
ATNM,"Actinium Pharmaceuticals, Inc.","Actinium Pharmaceuticals, Inc.",,0.24,0.02,9.14,0.22,0.23,0.24,0.22,8.72%,3168244,38376853,-1.31999994,NYSE,
TRIL,"Trillium Therapeutics, Inc.","Trillium Therapeutics, Inc.",,1.49,0.46,44.66,1.03,1.17,1.74,1.13,59.22%,14581966,36804319,-1.04929581,NASDAQ,
CEI,"Camber Energy, Inc.","Camber Energy, Inc.",,1.7,-0.21,-10.99,1.91,1.78,1.89,1.68,10.99%,818597,34376953,-0.00130219,AMEX,
EKSO,"Ekso Bionics Holdings, Inc.","Ekso Bionics Holdings, Inc.",,0.4,0.01,2.3,0.39,0.41,0.41,0.38,7.85%,1952805,32704203,-1.90476199,NASDAQ,
BNGO,"BioNano Genomics, Inc.","BioNano Genomics, Inc.",,1.24,0.0,0.0,1.24,1.32,1.32,1.18,11.29%,2521632,32582332,-0.45925925,NASDAQ,
UNT,Unit Corp.,Unit Corp.,油气,0.58,-0.12,-16.62,0.7,0.71,0.75,0.57,25.73%,2469887,32513751,-0.10301953,NYSE,76.0
LLEX,"Lilis Energy, Inc.","Lilis Energy, Inc.",,0.33,-0.05,-12.84,0.38,0.37,0.4,0.3,26.32%,2357735,31144541,-0.59142858,NASDAQ,710.0
RIOT,"Riot Blockchain, Inc.","Riot Blockchain, Inc.",,1.22,0.1,8.93,1.12,1.14,1.23,1.13,8.93%,915741,29514499,-0.64893619,NASDAQ,
SRRA,"Sierra Oncology, Inc.","Sierra Oncology, Inc.",,0.38,0.03,9.81,0.34,0.35,0.41,0.33,24.82%,3077617,29501882,-0.50810808,NASDAQ,
PULM,"Pulmatrix, Inc.","Pulmatrix, Inc.",,1.62,0.76,88.37,0.86,1.63,1.79,1.41,44.19%,35883431,28348904,-0.73303166,NASDAQ,
WTRH,"Waitr Holdings, Inc.","Waitr Holdings, Inc.",,0.34,0.02,6.58,0.32,0.35,0.37,0.33,12.39%,2424052,26422005,-0.08289855,NASDAQ,
OCGN,"Ocugen, Inc.","Ocugen, Inc.",,0.51,-0.01,-1.79,0.52,0.47,0.52,0.45,13.65%,9535096,26128409,-0.03799851,NASDAQ,
ARPO,"Aerpio Pharmaceuticals, Inc.","Aerpio Pharmaceuticals, Inc.",,0.64,0.02,2.66,0.62,0.63,0.66,0.62,5.26%,993334,26102144,-0.95537311,NASDAQ,
SBPH,"Spring Bank Pharmaceuticals, Inc.","Spring Bank Pharmaceuticals, Inc.",,1.57,-0.01,-0.63,1.58,1.61,1.74,1.54,12.66%,704757,26030907,-1.1716418,NASDAQ,
OTLK,"Outlook Therapeutics, Inc.","Outlook Therapeutics, Inc.",,0.88,0.28,48.31,0.59,0.61,0.98,0.59,66.02%,6011327,25127395,-0.34448819,NASDAQ,
OGEN,"Oragenics, Inc.","Oragenics, Inc.",生物技术和制药,0.51,-0.02,-3.17,0.52,0.49,0.51,0.47,7.17%,1063418,23323602,-1.29846156,AMEX,700.0
SNSS,"Sunesis Pharmaceuticals, Inc.","Sunesis Pharmaceuticals, Inc.",生物技术和制药,0.34,0.0,0.68,0.34,0.34,0.35,0.34,4.44%,615351,22942766,-0.85,NASDAQ,700.0
ESTR,"Estre Ambiental, Inc.","Estre Ambiental, Inc.",,0.42,0.05,12.83,0.37,0.36,0.45,0.34,28.33%,670625,21744111,1.08461544,NASDAQ,
ROYT,Pacific Coast Oil Trust,Pacific Coast Oil Trust,,0.55,0.02,3.89,0.53,0.55,0.58,0.54,8.29%,1490617,20946820,1.66666664,NYSE,710.0
FVE,"Five Star Senior Living, Inc.","Five Star Senior Living, Inc.",健康护理服务,3.89,0.18,4.85,3.71,3.83,4.7,3.76,25.34%,2275145,20185688,-0.32525084,NYSE,95.0
RGLS,"Regulus Therapeutics, Inc.","Regulus Therapeutics, Inc.",制药,1.01,0.12,13.48,0.89,0.9,1.09,0.89,22.46%,935477,19218965,-0.54594593,NASDAQ,10.0
GHSI,"Guardion Health Sciences, Inc.","Guardion Health Sciences, Inc.",,0.25,0.03,13.48,0.22,0.23,0.26,0.22,17.25%,7228773,18715656,-0.75757573,NASDAQ,
INNT,"Innovate Biopharmaceuticals, Inc.","Innovate Biopharmaceuticals, Inc.",,0.57,0.01,2.32,0.56,0.59,0.6,0.56,8.06%,834792,17603434,-0.85074624,NASDAQ,
ZN,"Zion Oil & Gas, Inc.",锡安石油和天然气,油气,0.18,0.01,4.46,0.17,0.19,0.19,0.17,10.43%,2878436,17571079,-0.32781817,NASDAQ,76.0
CTXR,"Citius Pharmaceuticals, Inc.","Citius Pharmaceuticals, Inc.",,0.99,-0.03,-2.84,1.02,0.99,1.0,0.87,12.75%,625395,16557832,-1.28701301,NASDAQ,
FTFT,"Future FinTech Group, Inc.","Future FinTech Group, Inc.",,0.53,0.08,17.67,0.45,0.45,0.53,0.45,18.88%,606400,16128891,-0.49495327,NASDAQ,
CORV,Correvio Pharma Corp.,Correvio Pharma Corp.,,0.4,-0.01,-2.15,0.41,0.43,0.43,0.4,7.32%,2850433,15893279,-0.44577779,NASDAQ,
DFFN,"Diffusion Pharmaceuticals, Inc.","Diffusion Pharmaceuticals, Inc.",,0.46,0.0,0.13,0.46,0.48,0.49,0.44,10.85%,5142430,15372418,-0.12501354,NASDAQ,
LPCN,"Lipocine, Inc.","Lipocine, Inc.",,0.42,0.03,8.96,0.38,0.39,0.45,0.38,19.72%,3755043,14982551,-0.76254545,NASDAQ,
SPHS,"Sophiris Bio, Inc.","Sophiris Bio, Inc.",生物技术和制药,0.5,0.13,35.05,0.37,0.39,0.5,0.38,33.78%,805736,14443810,,NASDAQ,700.0
ACHV,"Achieve Life Sciences, Inc.","Achieve Life Sciences, Inc.",,0.52,-0.01,-1.89,0.53,0.53,0.53,0.51,3.02%,928318,13013350,-0.21844538,NASDAQ,
CNAT,"Conatus Pharmaceuticals, Inc.","Conatus Pharmaceuticals, Inc.",,0.39,-0.01,-1.75,0.4,0.4,0.4,0.38,5.03%,665414,12936495,-1.00769236,NASDAQ,
GNMX,"Aevi Genomic Medicine, Inc.","Aevi Genomic Medicine, Inc.",,0.17,0.02,16.43,0.15,0.17,0.17,0.15,10.27%,2408072,12923805,-0.56666665,NASDAQ,
SES,"Synthesis Energy Systems, Inc.",美国综合能源系统公司,,11.4,5.7,100.0,5.7,10.27,12.42,8.33,71.75%,17041377,12720474,-3.08943074,NASDAQ,
JASN,"Jason Industries, Inc.","Jason Industries, Inc.",,0.39,0.02,4.75,0.37,0.37,0.41,0.35,14.80%,931112,11089750,-0.18139533,NASDAQ,
HUSA,Houston American Energy Corp.,休斯敦能源,油气,0.16,0.01,8.01,0.15,0.15,0.16,0.14,11.30%,1409900,10363747,-7.88500029,NYSE,76.0
IBIO,"iBio, Inc.","iBio, Inc.",化学制品,0.3,0.05,18.88,0.25,0.26,0.31,0.25,25.86%,12553851,9258974,-0.3288889,NYSE,88.0
ADXS,"Advaxis, Inc.","Advaxis, Inc.",生物技术和制药,1.09,0.23,27.08,0.86,0.91,1.18,0.9,32.41%,16851955,8663899,-36.33333526,NASDAQ,700.0
TBLT,"Toughbuilt Industries, Inc.","Toughbuilt Industries, Inc.",,0.27,0.07,37.45,0.2,0.22,0.3,0.22,39.75%,8055252,8013451,,NASDAQ,
TNXP,Tonix Pharmaceuticals Holding Corp.,Tonix Pharmaceuticals Holding Corp.,生物技术和制药,1.27,0.1,8.55,1.17,1.19,1.3,1.16,11.97%,1504900,7794854,-0.02068741,NASDAQ,700.0
MLNT,"Melinta Therapeutics, Inc.","Melinta Therapeutics, Inc.",,0.55,0.02,3.65,0.53,0.53,0.62,0.52,18.08%,840165,7767769,-0.0220024,NASDAQ,
IZEA,"IZEA Worldwide, Inc.","IZEA Worldwide, Inc.",,0.28,0.05,20.03,0.24,0.25,0.29,0.25,19.69%,1133267,7494385,-0.86060605,NASDAQ,
BIOC,"Biocept, Inc.","Biocept, Inc.",生物技术和制药,0.35,0.06,22.38,0.29,0.3,0.37,0.3,26.19%,19585128,6469666,-0.13108614,NASDAQ,700.0
GNPX,"Genprex, Inc.","Genprex, Inc.",,0.31,-0.01,-3.06,0.32,0.34,0.34,0.3,12.03%,952927,6106625,-0.41360001,NASDAQ,
GNUS,"Genius Brands International, Inc.","Genius Brands International, Inc.",,0.29,0.01,4.55,0.27,0.3,0.31,0.28,12.83%,1032049,5305395,-0.19394558,NASDAQ,
AIM,"AIM ImmunoTech, Inc.","AIM ImmunoTech, Inc.",,0.61,0.07,12.13,0.54,0.57,0.64,0.55,16.03%,2411031,5082335,-0.09298781,NYSE,785.0
CREG,China Recycling Energy Corp.,中国循环能源,,0.32,0.04,14.29,0.28,0.29,0.34,0.29,18.36%,1162104,5050998,-0.04060914,NASDAQ,714.0
BPMX,BioPharmX Corp.,BioPharmX Corp.,,0.46,0.03,7.92,0.42,0.43,0.48,0.4,18.16%,897315,4611244,-0.37203251,NYSE,
PHIO,Phio Pharmaceuticals Corp.,Phio Pharmaceuticals Corp.,,0.19,0.02,11.05,0.17,0.18,0.2,0.16,21.64%,2284695,4538935,-0.51324323,NASDAQ,
AEMD,"Aethlon Medical, Inc.","Aethlon Medical, Inc.",,1.25,0.29,29.8,0.96,0.97,1.3,0.96,34.89%,3194708,3963043,-0.2118644,NASDAQ,
SCON,"Superconductor Technologies, Inc.",超导技术,计算机硬件,0.19,0.01,6.56,0.18,0.2,0.21,0.19,15.04%,2133972,3666956,-0.08087137,NASDAQ,681.0
INPX,Inpixon,Inpixon,,0.33,0.22,201.83,0.11,0.15,0.39,0.14,227.52%,490556606,3626293,-0.02570312,NASDAQ,
TTNP,"Titan Pharmaceuticals, Inc.","Titan Pharmaceuticals, Inc.",,0.21,0.02,10.77,0.19,0.2,0.22,0.2,12.88%,8653472,2882583,-0.2263158,NASDAQ,
YTEN,"Yield10 Bioscience, Inc.","Yield10 Bioscience, Inc.",,0.19,0.01,8.45,0.17,0.17,0.19,0.17,15.45%,9642468,2344022,-0.26197185,NASDAQ,
NVIV,Invivo Therapeutics Holdings Corp.,Invivo Therapeutics Holdings Corp.,,0.21,-0.01,-6.58,0.22,0.22,0.25,0.19,26.28%,1085079,1956262,-0.17805085,NASDAQ,
NTG,"Tortoise Midstream Energy Fund, Inc.","Tortoise Midstream Energy Fund, Inc.",股权,11.1,0.14,1.28,10.96,11.01,11.15,10.98,1.55%,1239721,1366359,-3.80136989,NYSE,145.0
PHYS,Sprott Physical Gold Trust,Sprott Physical Gold Trust,"债务
",12.28,0.1,0.82,12.18,12.3,12.31,12.25,0.49%,904618,675596,5.55656087,NYSE,348.0
VISL,"Vislink Technologies, Inc.","Vislink Technologies, Inc.",,0.28,0.03,10.69,0.25,0.27,0.3,0.25,20.35%,3542926,556093,-0.05236059,NASDAQ,
NRGX,PIMCO Energy & Tactical Credit Opportunities Fund,PIMCO Energy & Tactical Credit Opportunities Fund,,16.75,0.25,1.52,16.5,16.64,16.86,16.55,1.86%,962253,10176,,NYSE,
ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF,德银嘉实沪深300指数ETF,,30.26,0.62,2.09,29.64,30.08,30.27,30.05,0.74%,6144631,0,,NYSE,
BMY.R,BMY.R,BMY.R,,3.17,0.11,3.59,3.06,3.04,3.22,3.04,5.88%,3263854,0,,NYSE,
COMT,iShares Commodities Select Strategy ETF,iShares 商品精选策略 ETF,,33.08,0.17,0.52,32.91,32.86,33.08,32.86,0.67%,2091473,0,,NASDAQ,
DGAZ,VelocityShares 3x Inverse Natural Gas ETN,VelocityShare三倍做空天然气价格ETN,股权,195.14,12.16,6.65,182.98,188.94,198.59,188.0,5.79%,878822,0,,NYSE,145.0
DHC,DHC,DHC,,8.25,-0.19,-2.25,8.44,7.82,8.34,7.8,6.40%,1003858,0,,NASDAQ,
EWW,iShares MSCI Mexico Capped ETF,墨西哥投资指数ETF-iShares MSCI,股权,46.26,1.23,2.73,45.03,45.42,46.26,45.1,2.58%,2927347,0,-13.17948674,NYSE,145.0
FIXD,First Trust TCW Opportunistic Fixed Income ETF,First Trust TCW Opportunistic Fixed Income ETF,,51.92,0.1,0.19,51.82,51.88,51.96,51.85,0.21%,798661,0,,NASDAQ,
FTSM,First Trust Enhanced Short Maturity ETF,First Trust 增强型短期限债券 ETF,,60.09,0.0,0.0,60.09,60.08,60.09,60.07,0.03%,764520,0,,NASDAQ,
GDX,VanEck Vectors Gold Miners ETF,金矿指数ETF-Market Vectors 美交所,环球,29.35,0.07,0.24,29.28,29.62,29.72,29.11,2.08%,40718484,0,-1.40699902,NYSE,173.0
HYG,iShares iBoxx $ High Yield Corporate Bond ETF,债券指数ETF-iShares iBoxx高收益公司债,股权,88.31,0.37,0.42,87.94,88.1,88.32,88.05,0.31%,15319129,0,14.33603892,NYSE,145.0
IBB,iShares NASDAQ Biotechnology ETF,生物科技指数ETF-iShares Nasdaq,股权,119.89,-0.62,-0.51,120.51,121.3,121.75,118.94,2.33%,2844473,0,1.92193006,NASDAQ,145.0
IVV,iShares Core S&P 500 ETF,标普500指数ETF-iShares,股权,326.21,2.97,0.92,323.24,324.98,326.32,323.95,0.73%,4071016,0,13.28216606,NYSE,145.0
IWM,iShares Russell 2000 ETF,罗素2000指数ETF-iShares,股权,165.78,0.11,0.07,165.67,166.74,166.75,164.23,1.52%,18298020,0,7.83829796,NYSE,145.0
IYR,iShares U.S. Real Estate ETF,房地产指数ETF-iShares道琼斯,股权,92.05,-1.03,-1.11,93.08,93.44,93.54,91.6,2.08%,10936788,0,30.88926257,NYSE,145.0
JPST,JPMorgan Ultra-Short Income ETF,JPMorgan Ultra-Short Income ETF,,50.42,-0.01,-0.02,50.43,50.43,50.44,50.42,0.04%,5676247,0,,AMEX,
KBE,SPDR S&P Bank ETF,银行指数ETF-SPDR KBW,股权,47.39,0.1,0.21,47.29,47.51,47.51,46.94,1.21%,1005931,0,5.19058037,NYSE,145.0
LMBS,First Trust Low Duration Opportunities ETF,First Trust 短久期机会 ETF,,51.82,0.02,0.04,51.8,51.82,51.87,51.77,0.19%,767610,0,,NASDAQ,
LVHD,Legg Mason Low Volatility High Dividend ETF,Legg Mason Low Volatility High Dividend ETF,,33.8,-0.26,-0.76,34.06,34.18,34.24,33.65,1.73%,676324,0,,NASDAQ,
MJ,ETFMG Alternative Harvest ETF,ETFMG Alternative Harvest ETF,,16.9,-0.22,-1.29,17.12,17.46,17.46,16.73,4.29%,1421755,0,,AMEX,
